tRF,LA2CN4_1,LA2CN4_2,LA2CN4_3,LA2CN4_4,LA2CO4_1,LA2CO4_2,LA2CO4_3,LA2CO4_4,LA5CN4_1,LA5CN4_2,LA5CN4_3,LA5CN4_4,LA5CO4_1,LA5CO4_2,LA5CO4_3,LA5CO4_4
tRF-29-PSQP4PW3FJF4,4.326075268,4.338342446,4.768594606,6.749479894,11.97500599,10.81024958,8.54473602,15.50351452,4.66377729,6.276578593,8.721950047,10.53140268,6.156718264,9.940997803,7.197479316,7.970430115
tRF-29-PSQP4PW3FJFL,17.30430107,10.12279904,22.65082438,13.49895979,32.33251618,32.43074873,26.85488463,24.80562323,25.65077509,18.82973578,22.20132739,23.49312906,25.50640424,28.99457692,26.99054743,28.56070791
tRF-29-PSR9O9337K0V,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-PSSELQBDYBEQ,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-29-PV6RRNLNK8JH,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-29-PV94V4SMIFE7,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-PY5P4PW3FJF2,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-PY5P4PZ3FJF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-PY8HM2OSRN17,0,0,0,0,2.395001199,0,2.441353149,3.100702904,0,0,0,0,0,0,0,0
tRF-29-PY8HM2OSRNF7,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-29-PYRP4PW3FJF2,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-29-Q1Q89P9L84FS,0,1.446114149,1.192148651,1.124913316,7.185003597,3.603416526,1.220676574,1.033567635,1.165944322,1.394795243,0.79290455,0.810107899,0.879531181,2.485249451,0.899684914,0.66420251
tRF-29-Q2FWQ8P6U1FX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q343RX6NMHH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q3V2Y7RZ81FY,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0.899684914,1.328405019
tRF-29-Q4PU7340QII7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q4PUQ340QII7,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-Q4PXI2UKM7HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-Q4PXI2UKM7IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q4R9OMKM4W1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q622EVUIJV1J,0,0,0,1.124913316,0,1.201138842,0,0,1.165944322,0,0.79290455,0.810107899,0,0.828416484,0,0
tRF-29-Q678V0M0OY2X,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-29-Q6S8V0J6OZKF,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-Q6S8V0J8O9KF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-Q72S3HPSR9IE,0,0,1.192148651,1.124913316,0,3.603416526,1.220676574,0,0,0,0,0,0,0,0,0
tRF-29-Q89P9L8422KJ,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-Q8P6U1J0SUJX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-Q99P9P9NH525,23.07240143,15.90725564,17.88222977,12.37404647,80.23254016,118.9127453,75.6819476,107.491034,13.99133187,15.34274767,5.550331848,7.290971087,12.31343653,10.76941429,8.996849145,10.62724015
tRF-29-QE6IQO8Q9VJP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QHY8NNBSBKK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QI45LSM1M3JL,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QJ3KYU4RRWIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QKF1R38E8RH8,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QKF1R3WE8RH8,4.326075268,1.446114149,1.192148651,1.124913316,7.185003597,2.402277684,12.20676574,7.234973442,0.582972161,0.697397621,0,0,0,0,0,0.66420251
tRF-29-QKJHM6S9HEHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QMXN3282FNHY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QNR8VP9LFQEW,1.442025089,2.892228297,2.384297303,1.124913316,9.580004795,12.01138842,12.20676574,10.33567635,0,1.394795243,0.79290455,0,2.638593542,1.656832967,0,0
tRF-29-QO945NB2NZJ5,0,1.446114149,1.192148651,0,0,0,0,0,2.914860806,0.697397621,0.79290455,0,0.879531181,0.828416484,0,0
tRF-29-QP4PW3FJI0EJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QP4PW3FJIKE5,2.884050179,0,4.768594606,1.124913316,4.790002398,0,1.220676574,0,6.995665934,6.276578593,4.757427298,8.911186884,5.277187083,3.313665934,9.896534059,9.298835135
tRF-29-QQKNR7VJKO07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QR535Z8LZBKM,0,0,0,0,0,1.201138842,0,0,0.582972161,0.697397621,0,0,0,0,0,0
tRF-29-QUZV767UXPF0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QWUID4ZWRN2S,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-29-QX78YBQ197FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QXQWUID4ZWIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-QZR44ER81X0X,0,0,1.192148651,0,0,0,1.220676574,1.033567635,0,0,0,0,0,0,0,0
tRF-29-R008R959KU1Y,0,0,1.192148651,0,5.987502997,4.804555367,3.662029723,8.268541077,0,0,0,0,0,0,0,0.66420251
tRF-29-R008R9D9KU1Y,0,0,0,0,0,1.201138842,1.220676574,1.033567635,0,0,0,0,0,0,0,0
tRF-29-R29P4P9L5H10,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-29-R29P4P9L5H18,0,0,0,1.124913316,0,0,0,0,0.582972161,0,0,1.620215797,0,0,0,1.328405019
tRF-29-R2Z4R95MKMJY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-R37E14PH5BKQ,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-29-R3SJ83RPFV2M,0,0,0,0,0,0,0,0,0.582972161,0,2.378713649,0,0,1.656832967,0,0.66420251
tRF-29-R3V02YSZSB1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R44ER81XDDKQ,0,0,0,0,0,0,0,0,0,1.394795243,0,0,0,0,0,0
tRF-29-R47673FEWS1P,0,2.892228297,0,2.249826631,0,0,0,0,0,0,0,0,0,0,0,1.328405019
tRF-29-R4XLR828FEKP,2.884050179,5.784456595,4.768594606,1.124913316,1.197500599,2.402277684,7.324059446,2.067135269,0.582972161,1.394795243,1.585809099,0.810107899,0,0,0,1.328405019
tRF-29-R718YKISQIH2,1.442025089,0,0,0,0,1.201138842,1.220676574,0,0,0.697397621,0.79290455,0.810107899,0,0.828416484,3.598739658,1.328405019
tRF-29-R7F8YKIR9NK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R7N4QFI2LJIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R81XDDZZ4YE2,0,1.446114149,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-29-R8WP9I1EWJIQ,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-29-R8WP9N1EWJI5,1.442025089,2.892228297,3.576445954,3.374739947,5.987502997,1.201138842,7.324059446,4.134270538,2.914860806,1.394795243,3.171618199,1.620215797,0.879531181,4.142082418,0,1.992607529
tRF-29-R8YP9LON4VH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R8YP9LONNVHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R918VBY9PY1I,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-R9JP9P9NH523,0,0,1.192148651,2.249826631,9.580004795,12.01138842,3.662029723,5.167838173,0.582972161,0,0,0.810107899,0,0,0.899684914,0.66420251
tRF-29-R9JP9P9NH5F3,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-R9JP9PMNH523,1.442025089,1.446114149,1.192148651,0,3.592501798,2.402277684,2.441353149,2.067135269,0,0,0.79290455,0,0,0,0,0.66420251
tRF-29-RE987S1RJ7IY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RERNLN4Q1R29,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-REVI2ERPFVJM,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-29-RJHJ83RPFQKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-29-RLQ6S8V0J6HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RLVIJHS2QHJW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RLVIJKS2PNJR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-ROWFUBNOBZ2U,0,0,0,0,0,0,1.220676574,1.033567635,0,0,0,0.810107899,0,0,0,0
tRF-29-RP4PW3FJHPEQ,0,0,0,0,0,0,0,0,0,1.394795243,0,0,0,0,0,0
tRF-29-RPD9W186L8HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RPD9W1X6L8HY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-29-RR1380877SI8,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RRJ89O9NF5JP,41.81872759,27.47616883,41.7252028,34.87231278,235.9076181,288.273322,197.749605,271.8282879,4.66377729,13.94795243,5.550331848,8.101078985,7.915780625,10.76941429,8.996849145,10.62724015
tRF-29-RS9NS334L2F1,1.442025089,1.446114149,0,2.249826631,1.197500599,6.005694209,0,2.067135269,0,0.697397621,0.79290455,0,0,0.828416484,0,1.992607529
tRF-29-RVU4727OFIKQ,1.442025089,0,1.192148651,0,0,0,1.220676574,0,0.582972161,0.697397621,0.79290455,0,0,2.485249451,1.799369829,0.66420251
tRF-29-RW18V6XO591I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-29-RW5P7JE2ONK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RWD8YJE76IKL,0,0,0,0,0,0,0,0,0,0,0.79290455,1.620215797,0,0,0,0
tRF-29-RX6N38Z90620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RX6NMH490V18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-RXPIN24YDRE8,0,1.446114149,1.192148651,1.124913316,0,1.201138842,1.220676574,0,0,0,0,0,0,0,0,0
tRF-29-RXSINHZ4PVEU,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0.66420251
tRF-29-S2I7L7P5QKE9,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-S3M8309ND3I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-S6RN23KYY8IM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-S79PVOEOU5FZ,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-S8V0J6OZYEHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-S8V0J8O9YE12,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-29-SB325UB1ZZ1F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SBWOFFR3VJH3,0,0,2.384297303,0,0,0,0,0,0.582972161,2.789590486,4.757427298,1.620215797,0,1.656832967,0,1.328405019
tRF-29-SER6PIN24YED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SERXPIN24YED,1.442025089,1.446114149,2.384297303,3.374739947,0,0,1.220676574,1.033567635,0,1.394795243,0,0,0,0,0,0
tRF-29-SERXPIN2NYED,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-SJ83ML5F82HQ,0,0,2.384297303,0,0,1.201138842,0,1.033567635,0,0,0.79290455,0,1.759062361,0,0,0.66420251
tRF-29-SJQM17JOWUEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SKJHM6S9HEHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SL73VL4YMYJ9,0,0,0,0,0,3.603416526,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-SLDPUSYDY6FO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SLQ673FJIYEO,0,0,1.192148651,0,0,0,1.220676574,0,2.331888645,0.697397621,0,2.430323696,1.759062361,2.485249451,0,0
tRF-29-SLQ67KV0JZHW,0,0,1.192148651,1.124913316,0,0,1.220676574,0,0.582972161,1.394795243,0,0,0.879531181,1.656832967,0.899684914,0.66420251
tRF-29-SLQ6R8V0JZHW,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SMKVNMEH6214,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-SRI3SERXPIH4,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,1.799369829,0
tRF-29-SWRNLJK578IM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SWRYVMMV5B2V,11.53620072,14.46114149,10.72933786,6.749479894,5.987502997,18.01708263,8.54473602,15.50351452,2.914860806,2.789590486,4.757427298,4.050539493,2.638593542,2.485249451,2.699054743,3.985215058
tRF-29-SX73V2Y8L9J1,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-29-SXQ3V2Y7RZJ1,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-29-SYERFMF07V2N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SYERFMF0QV2N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-SYNX2VF0S7IZ,0,0,0,0,0,0,0,0,0,0,1.585809099,0,0,0,0,0
tRF-29-SZSB325UB1KQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U00KRX67NZ2V,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-29-U05OJIH6Z3HO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U1J0SU9ELB1I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U45O6Q918XEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U45O6WNDY8F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U45O6WNE88F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-U4727OFIZ9JP,2.884050179,1.446114149,0,1.124913316,3.592501798,1.201138842,2.441353149,1.033567635,4.080805128,0.697397621,1.585809099,0.810107899,2.638593542,0.828416484,0.899684914,0.66420251
tRF-29-U47P299DWUFJ,1.442025089,10.12279904,2.384297303,3.374739947,4.790002398,4.804555367,3.662029723,4.134270538,0.582972161,2.092192864,2.378713649,4.050539493,1.759062361,1.656832967,2.699054743,1.992607529
tRF-29-U47P299DZUFJ,0,2.892228297,0,1.124913316,0,1.201138842,1.220676574,0,1.748916484,2.789590486,0.79290455,1.620215797,1.759062361,3.313665934,5.398109487,3.321012548
tRF-29-U4SP299DWUFJ,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-U5XBINVDRIFU,4.326075268,0,0,1.124913316,0,0,0,1.033567635,1.165944322,0.697397621,0,0,0,0,0,1.328405019
tRF-29-U736DFHFNBE0,0,1.446114149,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-29-UBNOBZUP822E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UBNXJMFKYOKJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UDBDO4I9O9FO,0,0,0,0,0,0,0,0,0,0,0,0,0,2.485249451,0,0
tRF-29-UE02K0F78BIJ,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-29-UE15MXE92N0W,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-UE4BOPRN11JQ,0,0,0,0,0,0,0,0,1.165944322,2.092192864,1.585809099,1.620215797,0,1.656832967,0.899684914,0.66420251
tRF-29-UFQQKNR7VJ12,0,0,0,1.124913316,0,0,0,0,0,0,0.79290455,0,0,0,0,0.66420251
tRF-29-UI8OYDVNZD0U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UID4ZWRNU312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UKJ6P9M0NKIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UKQXQXIO18HL,0,0,0,0,0,2.402277684,0,0,0,0,0,0,0,0,0,0
tRF-29-UL26SZSB32I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UMPLBIUBNXFZ,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-UP0O51YOFRJH,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V0UEDP5IUD1J,0,1.446114149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V29K9UV365IS,190.3473118,173.5336978,184.783041,168.7369973,129.3300647,118.9127453,128.1710403,128.1623867,153.3216784,226.654227,169.6815736,153.1103928,49.25374611,66.27331868,60.27888927,46.49417567
tRF-29-V2QXBR3XZ7E2,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-V2Y8LZ81PVIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V3LY7SIR69HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V470JPN1Y6EU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V470VR319618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V47P596VW61M,25.95645161,17.35336978,22.65082438,12.37404647,21.55501079,12.01138842,19.53082519,13.43637925,22.73591429,20.92192864,22.20132739,15.39205007,36.0607784,33.13665934,33.28834183,35.20273301
tRF-29-V47PU9XW981M,0,7.230570743,0,3.374739947,2.395001199,3.603416526,6.103382871,1.033567635,3.497832967,2.789590486,5.550331848,4.050539493,2.638593542,4.970498901,0,3.321012548
tRF-29-V47Q2WW18F18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V4915HSX1HH4,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-29-V4QP596VZ61M,0,0,0,0,0,0,0,0,0,0,0.79290455,0.810107899,0.879531181,0,0.899684914,0
tRF-29-V4V47Q2QNIK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-V4V47Q2WNIK1,4.326075268,1.446114149,1.192148651,1.124913316,2.395001199,3.603416526,3.662029723,2.067135269,4.66377729,1.394795243,0.79290455,3.240431594,5.277187083,4.142082418,3.598739658,1.328405019
tRF-29-V6Z3M8ZLSSJ8,197.5574372,221.2554647,178.8222977,185.6106971,171.2425857,168.1594379,137.9364529,164.3372539,131.7517084,172.2572125,148.2731508,126.3768322,90.5917116,106.8657264,83.67069704,83.68951621
tRF-29-V8WPMN1E8Y2Q,0,0,2.384297303,0,0,0,0,2.067135269,0,0,0,0.810107899,0,0,0,0
tRF-29-VBY9P9KHM2HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VBY9PYKHM2IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VDRI2Q2RJOE1,0,1.446114149,1.192148651,0,1.197500599,6.005694209,2.441353149,3.100702904,0.582972161,0.697397621,0,0,0.879531181,1.656832967,0.899684914,1.328405019
tRF-29-VDX0HXD3KY25,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-29-VEX0K3XN13IQ,5.768100358,2.892228297,0,1.124913316,1.197500599,2.402277684,0,1.033567635,1.165944322,2.789590486,1.585809099,0,0.879531181,0.828416484,0.899684914,0.66420251
tRF-29-VH7P59N3Z612,0,1.446114149,0,0,3.592501798,0,2.441353149,2.067135269,4.080805128,3.486988107,1.585809099,5.67075529,8.795311806,9.112581319,6.297794401,6.642025096
tRF-29-VH915HSX1HH4,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0.66420251
tRF-29-VHM6S9HENB2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VHM96YYDLB2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VI7O409Z7KKO,1.442025089,0,0,0,1.197500599,0,0,0,0.582972161,0,0,0,0,0.828416484,0,0
tRF-29-VIJM1PFQJDKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIJMRPFQJDKQ,15.86227598,24.58394053,22.65082438,21.373353,17.96250899,18.01708263,12.20676574,23.7720556,11.07647106,10.46096432,2.378713649,5.67075529,18.47015479,12.42624725,11.69590389,7.970430115
tRF-29-VIJMRPFQRDJQ,1.442025089,0,1.192148651,2.249826631,1.197500599,2.402277684,0,1.033567635,1.748916484,0.697397621,2.378713649,1.620215797,0.879531181,0,0,0
tRF-29-VIJNRPFQJDKQ,0,0,0,1.124913316,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-VIJNRX5HXYH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VIPZK0JNORIZ,2.884050179,0,0,1.124913316,2.395001199,2.402277684,1.220676574,0,0.582972161,3.486988107,1.585809099,0.810107899,4.397655903,1.656832967,2.699054743,1.328405019
tRF-29-VIZKXXI36326,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-VJ8P8NWE6WIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VKS4I7LZ93IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VL3NBZKEUIFE,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-29-VL4YMY91PJ0V,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-29-VLV470VR31KD,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0.879531181,0,0,0
tRF-29-VP4P73FJIYEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-VP4P93FJIYEP,0,0,0,0,0,0,0,0,0,1.394795243,0,0,0,0,0,0.66420251
tRF-29-VP9N15WV7WIV,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-VR3196L85D1Y,1.442025089,0,1.192148651,0,0,0,2.441353149,0,0,0,0,0,0,0.828416484,0,0
tRF-29-VWFZ094OFO2U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-W18FLUD3KS25,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0.828416484,0,0
tRF-29-W18FLUD3KS2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W1X6L85J3KKK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W34WB1O28H2E,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-W34WB1O2WH2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W3FJHPEZUMJS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W47W1R7HFEE2,25.95645161,20.24559808,29.80371629,17.99861305,16.76500839,22.82163799,15.86879547,18.60421742,7.578638096,5.579180972,7.929045497,4.050539493,8.795311806,6.627331868,0.899684914,9.298835135
tRF-29-W4PU73UKL4HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4PU73UKX4HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4QFE3FVSYE5,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0
tRF-29-W4QFI3FVSYE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-W4R951KHZK1V,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-29-W6RERNLN4QFD,0,2.892228297,4.768594606,2.249826631,4.790002398,0,1.220676574,4.134270538,1.165944322,0.697397621,1.585809099,0,0.879531181,0,0.899684914,0
tRF-29-W77JPE6HFVIP,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-29-W8E7OMJHHSFE,4.326075268,4.338342446,9.537189212,6.749479894,4.790002398,6.005694209,3.662029723,8.268541077,7.578638096,2.789590486,3.964522748,1.620215797,1.759062361,2.485249451,4.498424572,8.634632625
tRF-29-W8EZOMJHHSFE,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-29-W9RKM87SDRFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WEF9FYS2Q2IR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WHR95R3LMJFV,0,0,0,0,0,1.201138842,0,0,0,0,0,0.810107899,0,0,0,0
tRF-29-WIR959MIL0HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WIR9OMMIL0HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WJ9X0UD39425,1.442025089,1.446114149,0,0,0,0,0,0,0,0,1.585809099,0,1.759062361,0,0.899684914,0
tRF-29-WJ9X0UDE9425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WJQ72S3HPS2E,21.63037634,18.79948393,20.26652707,23.62317963,55.08502757,61.25808093,67.13721158,72.34973442,1.165944322,0,0.79290455,0,0,0,0,0.66420251
tRF-29-WJQZ2S3HPS2E,0,1.446114149,0,1.124913316,2.395001199,1.201138842,1.220676574,3.100702904,0,0,0,0,0,0,0,0
tRF-29-WLV47PU9XWK0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WN1Q18X3HR1V,0,0,0,0,0,0,0,0,0.582972161,1.394795243,1.585809099,0.810107899,1.759062361,0,0,0.66420251
tRF-29-WN1Q18Y3HR1V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-29-WNR71KVUY92E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-29-WO6V9EUK4623,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
